ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_531	CBM13.hmm	6e-11	9.900309	NODE_1_length_1105032_cov_9.900309_531
_540	CBM16.hmm	2.1e-12	9.900309	NODE_1_length_1105032_cov_9.900309_540
_649	GH18.hmm	2.4e-31	9.900309	NODE_1_length_1105032_cov_9.900309_649
_650	GH20.hmm	7.1e-106	9.900309	NODE_1_length_1105032_cov_9.900309_650
_688	GH3.hmm	1.6e-66	9.900309	NODE_1_length_1105032_cov_9.900309_688
_708	CE9.hmm	3.4e-06	9.900309	NODE_1_length_1105032_cov_9.900309_708
_760	CBM51.hmm	3.8e-10	9.900309	NODE_1_length_1105032_cov_9.900309_760
_796	cohesin.hmm	1.6e-35	9.900309	NODE_1_length_1105032_cov_9.900309_796
_797	dockerin.hmm	7.7e-08	9.900309	NODE_1_length_1105032_cov_9.900309_797
_798	dockerin.hmm	4.7e-10	9.900309	NODE_1_length_1105032_cov_9.900309_798
_799	GH24.hmm	1.2e-25	9.900309	NODE_1_length_1105032_cov_9.900309_799
_808	cohesin.hmm	2.7e-13	9.900309	NODE_1_length_1105032_cov_9.900309_808
_809	cohesin.hmm	6.8e-14	9.900309	NODE_1_length_1105032_cov_9.900309_809
_810	cohesin.hmm	7.4e-14	9.900309	NODE_1_length_1105032_cov_9.900309_810
_821	GH127.hmm	2.9e-222	9.900309	NODE_1_length_1105032_cov_9.900309_821
_843	GH77.hmm	1.9e-149	9.900309	NODE_1_length_1105032_cov_9.900309_843
_845	GH43_4.hmm	2e-92	9.900309	NODE_1_length_1105032_cov_9.900309_845
_857	CE10.hmm	2.4e-42	9.900309	NODE_1_length_1105032_cov_9.900309_857
_878	GH29.hmm	1.5e-80	9.900309	NODE_1_length_1105032_cov_9.900309_878
_882	GH35.hmm	2.7e-120	9.900309	NODE_1_length_1105032_cov_9.900309_882
_883	GH33.hmm	3.1e-11	9.900309	NODE_1_length_1105032_cov_9.900309_883
_884	CE4.hmm	5.7e-32	9.900309	NODE_1_length_1105032_cov_9.900309_884
_936	GH4.hmm	2e-46	9.900309	NODE_1_length_1105032_cov_9.900309_936
_984	GH23.hmm	4.7e-26	9.900309	NODE_1_length_1105032_cov_9.900309_984
_1035	CE4.hmm	8.4e-26	5.168322	NODE_2_length_592716_cov_5.168322_4
_1066	GT41.hmm	8.4e-14	5.168322	NODE_2_length_592716_cov_5.168322_35
_1099	GH2.hmm	3e-93	5.168322	NODE_2_length_592716_cov_5.168322_68
_1117	GH28.hmm	6.7e-59	5.168322	NODE_2_length_592716_cov_5.168322_86
_1127	AA6.hmm	3.3e-08	5.168322	NODE_2_length_592716_cov_5.168322_96
_1129	GH2.hmm	7.3e-117	5.168322	NODE_2_length_592716_cov_5.168322_98
_1130	GH2.hmm	1.6e-120	5.168322	NODE_2_length_592716_cov_5.168322_99
_1131	CE12.hmm	3.2e-116	5.168322	NODE_2_length_592716_cov_5.168322_100
_1132	CE12.hmm	1.2e-69	5.168322	NODE_2_length_592716_cov_5.168322_101
_1133	GH43_19.hmm	2e-107	5.168322	NODE_2_length_592716_cov_5.168322_102
_1134	GH51.hmm	1.4e-97	5.168322	NODE_2_length_592716_cov_5.168322_103
_1135	GH115.hmm	9.8e-216	5.168322	NODE_2_length_592716_cov_5.168322_104
_1137	GH28.hmm	9.6e-69	5.168322	NODE_2_length_592716_cov_5.168322_106
_1138	GH2.hmm	3.4e-63	5.168322	NODE_2_length_592716_cov_5.168322_107
_1141	GH53.hmm	1.6e-88	5.168322	NODE_2_length_592716_cov_5.168322_110
_1142	GH53.hmm	4.2e-100	5.168322	NODE_2_length_592716_cov_5.168322_111
_1150	CE10.hmm	7.4e-29	5.168322	NODE_2_length_592716_cov_5.168322_119
_1233	GT28.hmm	5.8e-47	5.168322	NODE_2_length_592716_cov_5.168322_202
_1243	GT2_Glycos_transf_2.hmm	7.6e-35	5.168322	NODE_2_length_592716_cov_5.168322_212
_1259	CE3.hmm	1.5e-11	5.168322	NODE_2_length_592716_cov_5.168322_228
_1293	CE9.hmm	5e-06	5.168322	NODE_2_length_592716_cov_5.168322_262
_1351	CE7.hmm	6.8e-11	5.168322	NODE_2_length_592716_cov_5.168322_320
_1371	GH65.hmm	2.4e-145	5.168322	NODE_2_length_592716_cov_5.168322_340
_1375	GH13_36.hmm	3.9e-115	5.168322	NODE_2_length_592716_cov_5.168322_344
_1376	GH13.hmm	7.2e-60	5.168322	NODE_2_length_592716_cov_5.168322_345
_1377	GH13.hmm	1e-57	5.168322	NODE_2_length_592716_cov_5.168322_346
_1378	GH97.hmm	5.9e-250	5.168322	NODE_2_length_592716_cov_5.168322_347
_1380	GT41.hmm	1.1e-10	5.168322	NODE_2_length_592716_cov_5.168322_349
_1460	GT2_Glycos_transf_2.hmm	2e-06	5.168322	NODE_2_length_592716_cov_5.168322_429
_1486	GT30.hmm	1.3e-48	5.168322	NODE_2_length_592716_cov_5.168322_455
_1487	GT2_Glycos_transf_2.hmm	6.5e-36	5.168322	NODE_2_length_592716_cov_5.168322_456
_1489	GH73.hmm	3e-38	5.168322	NODE_2_length_592716_cov_5.168322_458
_1491	CE1.hmm	1.2e-17	5.168322	NODE_2_length_592716_cov_5.168322_460
_1499	GH2.hmm	5.5e-122	5.168322	NODE_2_length_592716_cov_5.168322_468
_1500	GH105.hmm	6.7e-92	5.168322	NODE_2_length_592716_cov_5.168322_469
_1501	GH106.hmm	5e-253	5.168322	NODE_2_length_592716_cov_5.168322_470
_1502	GH78.hmm	3.5e-10	5.168322	NODE_2_length_592716_cov_5.168322_471
_1503	GH95.hmm	8.5e-09	5.168322	NODE_2_length_592716_cov_5.168322_472
_1510	PL11.hmm	7.6e-142	5.168322	NODE_2_length_592716_cov_5.168322_479
_1511	GH105.hmm	1.7e-115	5.168322	NODE_2_length_592716_cov_5.168322_480
_1524	GH2.hmm	4.6e-39	5.168322	NODE_2_length_592716_cov_5.168322_493
_1560	GH78.hmm	3.2e-14	13.110306	NODE_3_length_528391_cov_13.110306_21
_1566	GT8.hmm	2.8e-34	13.110306	NODE_3_length_528391_cov_13.110306_27
_1567	GT2_Glycos_transf_2.hmm	1.2e-31	13.110306	NODE_3_length_528391_cov_13.110306_28
_1585	GT2_Glycos_transf_2.hmm	8.7e-20	13.110306	NODE_3_length_528391_cov_13.110306_46
_1586	AA5.hmm	4.8e-10	13.110306	NODE_3_length_528391_cov_13.110306_47
_1587	AA5.hmm	7.5e-12	13.110306	NODE_3_length_528391_cov_13.110306_48
_1589	GH33.hmm	1.8e-72	13.110306	NODE_3_length_528391_cov_13.110306_50
_1606	GH16.hmm	2.5e-36	13.110306	NODE_3_length_528391_cov_13.110306_67
_1636	AA6.hmm	1.4e-11	13.110306	NODE_3_length_528391_cov_13.110306_97
_1640	GT51.hmm	1.2e-56	13.110306	NODE_3_length_528391_cov_13.110306_101
_1645	GT19.hmm	4.8e-101	13.110306	NODE_3_length_528391_cov_13.110306_106
_1660	GH36.hmm	1.7e-14	13.110306	NODE_3_length_528391_cov_13.110306_121
_1693	GT2_Glyco_trans_2_3.hmm	5.2e-28	13.110306	NODE_3_length_528391_cov_13.110306_154
_1809	GT35.hmm	1.2e-82	13.110306	NODE_3_length_528391_cov_13.110306_270
_1869	CBM50.hmm	5.5e-09	13.110306	NODE_3_length_528391_cov_13.110306_330
_1918	GH13_5.hmm	3.8e-152	13.110306	NODE_3_length_528391_cov_13.110306_379
_1941	CE3.hmm	2.8e-19	13.110306	NODE_3_length_528391_cov_13.110306_402
_1955	GH33.hmm	9.4e-85	13.110306	NODE_3_length_528391_cov_13.110306_416
_1977	GT31.hmm	4.5e-23	13.110306	NODE_3_length_528391_cov_13.110306_438
_1983	GH109.hmm	1.1e-47	13.110306	NODE_3_length_528391_cov_13.110306_444
_2011	GH57.hmm	3.1e-49	5.980608	NODE_4_length_498396_cov_5.980608_20
_2012	GT4.hmm	3.2e-35	5.980608	NODE_4_length_498396_cov_5.980608_21
_2013	GH133.hmm	1.5e-98	5.980608	NODE_4_length_498396_cov_5.980608_22
_2022	GT2_Glyco_tranf_2_3.hmm	4.1e-12	5.980608	NODE_4_length_498396_cov_5.980608_31
_2028	CE8.hmm	5.9e-101	5.980608	NODE_4_length_498396_cov_5.980608_37
_2031	GT2_Glycos_transf_2.hmm	3.8e-29	5.980608	NODE_4_length_498396_cov_5.980608_40
_2036	GT2_Glycos_transf_2.hmm	2.4e-21	5.980608	NODE_4_length_498396_cov_5.980608_45
_2039	GT56.hmm	1.1e-42	5.980608	NODE_4_length_498396_cov_5.980608_48
_2048	PL27.hmm	7.7e-215	5.980608	NODE_4_length_498396_cov_5.980608_57
_2049	CBM67.hmm	4.7e-11	5.980608	NODE_4_length_498396_cov_5.980608_58
_2050	GH78.hmm	1.5e-138	5.980608	NODE_4_length_498396_cov_5.980608_59
_2051	GH106.hmm	4e-218	5.980608	NODE_4_length_498396_cov_5.980608_60
_2054	GH35.hmm	1e-78	5.980608	NODE_4_length_498396_cov_5.980608_63
_2055	GH43_37.hmm	5.3e-76	5.980608	NODE_4_length_498396_cov_5.980608_64
_2056	GT41.hmm	4.2e-18	5.980608	NODE_4_length_498396_cov_5.980608_65
_2066	GT4.hmm	6.1e-35	5.980608	NODE_4_length_498396_cov_5.980608_75
_2067	GT4.hmm	9.8e-21	5.980608	NODE_4_length_498396_cov_5.980608_76
_2068	GT4.hmm	3.1e-39	5.980608	NODE_4_length_498396_cov_5.980608_77
_2070	GT2_Glycos_transf_2.hmm	6.7e-32	5.980608	NODE_4_length_498396_cov_5.980608_79
_2071	GT2_Glycos_transf_2.hmm	2.7e-36	5.980608	NODE_4_length_498396_cov_5.980608_80
_2072	GT2_Glycos_transf_2.hmm	6.6e-35	5.980608	NODE_4_length_498396_cov_5.980608_81
_2073	GT2_Glycos_transf_2.hmm	9.7e-16	5.980608	NODE_4_length_498396_cov_5.980608_82
_2074	GT4.hmm	1.9e-30	5.980608	NODE_4_length_498396_cov_5.980608_83
_2075	GT2_Glycos_transf_2.hmm	1.1e-07	5.980608	NODE_4_length_498396_cov_5.980608_84
_2076	GT2_Glycos_transf_2.hmm	2.2e-37	5.980608	NODE_4_length_498396_cov_5.980608_85
_2141	GH105.hmm	3.8e-72	5.980608	NODE_4_length_498396_cov_5.980608_150
_2169	GH28.hmm	9e-54	5.980608	NODE_4_length_498396_cov_5.980608_178
_2171	GT2_Glycos_transf_2.hmm	1.4e-16	5.980608	NODE_4_length_498396_cov_5.980608_180
_2188	GH105.hmm	1.6e-115	5.980608	NODE_4_length_498396_cov_5.980608_197
_2190	CBM56.hmm	4.5e-07	5.980608	NODE_4_length_498396_cov_5.980608_199
_2191	CBM56.hmm	5.4e-09	5.980608	NODE_4_length_498396_cov_5.980608_200
_2192	PL1_2.hmm	7.8e-47	5.980608	NODE_4_length_498396_cov_5.980608_201
_2212	GH105.hmm	1.9e-89	5.980608	NODE_4_length_498396_cov_5.980608_221
_2213	PL11_1.hmm	1.1e-251	5.980608	NODE_4_length_498396_cov_5.980608_222
_2282	GT4.hmm	1.1e-23	5.980608	NODE_4_length_498396_cov_5.980608_291
_2285	GT4.hmm	8.8e-14	5.980608	NODE_4_length_498396_cov_5.980608_294
_2288	GT4.hmm	4.6e-37	5.980608	NODE_4_length_498396_cov_5.980608_297
_2290	GT4.hmm	1.9e-20	5.980608	NODE_4_length_498396_cov_5.980608_299
_2306	GT4.hmm	3.7e-25	5.980608	NODE_4_length_498396_cov_5.980608_315
_2308	GH31.hmm	2.7e-143	5.980608	NODE_4_length_498396_cov_5.980608_317
_2310	GH97.hmm	1.1e-158	5.980608	NODE_4_length_498396_cov_5.980608_319
_2311	GH31.hmm	2.3e-134	5.980608	NODE_4_length_498396_cov_5.980608_320
_2314	GT2_Glycos_transf_2.hmm	1.4e-24	5.980608	NODE_4_length_498396_cov_5.980608_323
_2315	GT2_Glycos_transf_2.hmm	1.8e-18	5.980608	NODE_4_length_498396_cov_5.980608_324
_2316	GT4.hmm	9.3e-35	5.980608	NODE_4_length_498396_cov_5.980608_325
_2317	GT4.hmm	7.8e-14	5.980608	NODE_4_length_498396_cov_5.980608_326
_2326	GT41.hmm	8.2e-16	5.980608	NODE_4_length_498396_cov_5.980608_335
_2456	GH74.hmm	2.5e-55	7.108159	NODE_5_length_438448_cov_7.108159_68
_2457	GH36.hmm	2.9e-279	7.108159	NODE_5_length_438448_cov_7.108159_69
_2477	GT2_Glycos_transf_2.hmm	2.2e-27	7.108159	NODE_5_length_438448_cov_7.108159_89
_2480	CE2.hmm	9.6e-51	7.108159	NODE_5_length_438448_cov_7.108159_92
_2487	GH5_4.hmm	2.2e-97	7.108159	NODE_5_length_438448_cov_7.108159_99
_2502	GT2_Glycos_transf_2.hmm	1.2e-29	7.108159	NODE_5_length_438448_cov_7.108159_114
_2517	CE3.hmm	1.6e-09	7.108159	NODE_5_length_438448_cov_7.108159_129
_2524	GH25.hmm	3.1e-49	7.108159	NODE_5_length_438448_cov_7.108159_136
_2533	CBM35.hmm	6.8e-11	7.108159	NODE_5_length_438448_cov_7.108159_145
_2542	GH26.hmm	2.7e-85	7.108159	NODE_5_length_438448_cov_7.108159_154
_2543	GH95.hmm	1.3e-274	7.108159	NODE_5_length_438448_cov_7.108159_155
_2551	GH127.hmm	2.1e-196	7.108159	NODE_5_length_438448_cov_7.108159_163
_2553	GH2.hmm	1.7e-113	7.108159	NODE_5_length_438448_cov_7.108159_165
_2607	GH32.hmm	1.1e-90	7.108159	NODE_5_length_438448_cov_7.108159_219
_2613	GT83.hmm	2.8e-11	7.108159	NODE_5_length_438448_cov_7.108159_225
_2621	CE6.hmm	1.1e-10	7.108159	NODE_5_length_438448_cov_7.108159_233
_2626	GT35.hmm	6.1e-253	7.108159	NODE_5_length_438448_cov_7.108159_238
_2629	GH77.hmm	7.4e-170	7.108159	NODE_5_length_438448_cov_7.108159_241
_2685	CE2.hmm	3.2e-07	7.108159	NODE_5_length_438448_cov_7.108159_297
_2686	GH5_37.hmm	7.5e-137	7.108159	NODE_5_length_438448_cov_7.108159_298
_2690	GH16.hmm	1.2e-31	7.108159	NODE_5_length_438448_cov_7.108159_302
_2692	GH13.hmm	8.9e-71	7.108159	NODE_5_length_438448_cov_7.108159_304
_2727	GH5_10.hmm	9.9e-41	7.108159	NODE_5_length_438448_cov_7.108159_339
_2732	GH13_14.hmm	2.5e-116	7.108159	NODE_5_length_438448_cov_7.108159_344
_2743	GH76.hmm	2.4e-11	7.108159	NODE_5_length_438448_cov_7.108159_355
_2745	GH5_4.hmm	1.2e-93	7.108159	NODE_5_length_438448_cov_7.108159_357
_2755	GH26.hmm	7.4e-95	7.108159	NODE_5_length_438448_cov_7.108159_367
_2756	GT2_Glycos_transf_2.hmm	4.5e-23	7.108159	NODE_5_length_438448_cov_7.108159_368
_2825	AA3_1.hmm	1.9e-08	11.811028	NODE_6_length_412790_cov_11.811028_61
_2827	CBM50.hmm	1.2e-11	11.811028	NODE_6_length_412790_cov_11.811028_63
_2871	GH20.hmm	3.7e-102	11.811028	NODE_6_length_412790_cov_11.811028_107
_2906	CE9.hmm	9.4e-06	11.811028	NODE_6_length_412790_cov_11.811028_142
_2948	CBM50.hmm	5.9e-30	11.811028	NODE_6_length_412790_cov_11.811028_184
_2970	GT2_Glycos_transf_2.hmm	3.1e-32	11.811028	NODE_6_length_412790_cov_11.811028_206
_2973	GT4.hmm	2.1e-22	11.811028	NODE_6_length_412790_cov_11.811028_209
_2974	GT4.hmm	3.5e-14	11.811028	NODE_6_length_412790_cov_11.811028_210
_2976	GT2_Glycos_transf_2.hmm	3.5e-40	11.811028	NODE_6_length_412790_cov_11.811028_212
_2980	GH4.hmm	5e-06	11.811028	NODE_6_length_412790_cov_11.811028_216
_2992	AA6.hmm	1.2e-09	11.811028	NODE_6_length_412790_cov_11.811028_228
_3008	CE9.hmm	1.8e-09	11.811028	NODE_6_length_412790_cov_11.811028_244
_3036	GH89.hmm	4.2e-179	11.811028	NODE_6_length_412790_cov_11.811028_272
_3039	CE9.hmm	2.8e-11	11.811028	NODE_6_length_412790_cov_11.811028_275
_3077	GH5_46.hmm	5e-97	11.811028	NODE_6_length_412790_cov_11.811028_313
_3080	AA6.hmm	5.1e-08	11.811028	NODE_6_length_412790_cov_11.811028_316
_3081	GH77.hmm	7.4e-155	11.811028	NODE_6_length_412790_cov_11.811028_317
_3107	GH23.hmm	1.2e-24	11.811028	NODE_6_length_412790_cov_11.811028_343
_3144	GT2_Glycos_transf_2.hmm	4.7e-23	6.397953	NODE_7_length_368847_cov_6.397953_28
_3147	GT2_Glycos_transf_2.hmm	9.6e-16	6.397953	NODE_7_length_368847_cov_6.397953_31
_3149	GT32.hmm	2.7e-22	6.397953	NODE_7_length_368847_cov_6.397953_33
_3152	GT32.hmm	2.4e-12	6.397953	NODE_7_length_368847_cov_6.397953_36
_3166	GH4.hmm	8.2e-08	6.397953	NODE_7_length_368847_cov_6.397953_50
_3223	GH51.hmm	2.3e-137	6.397953	NODE_7_length_368847_cov_6.397953_107
_3289	GH5_1.hmm	1.1e-119	6.397953	NODE_7_length_368847_cov_6.397953_173
_3316	CE2.hmm	7.9e-70	6.397953	NODE_7_length_368847_cov_6.397953_200
_3317	CE4.hmm	1.2e-27	6.397953	NODE_7_length_368847_cov_6.397953_201
_3333	CE9.hmm	5.2e-11	6.397953	NODE_7_length_368847_cov_6.397953_217
_3354	CE1.hmm	5.1e-37	6.397953	NODE_7_length_368847_cov_6.397953_238
_3355	GH26.hmm	2.1e-87	6.397953	NODE_7_length_368847_cov_6.397953_239
_3359	GH5_8.hmm	1.1e-95	6.397953	NODE_7_length_368847_cov_6.397953_243
_3388	GH43_12.hmm	2.9e-115	6.397953	NODE_7_length_368847_cov_6.397953_272
_3427	CBM84.hmm	7.6e-09	6.397953	NODE_7_length_368847_cov_6.397953_311
_3488	GH9.hmm	1.2e-80	6.397953	NODE_7_length_368847_cov_6.397953_372
_3538	GH3.hmm	8.9e-48	5.981511	NODE_8_length_340076_cov_5.981511_43
_3619	GT5.hmm	2.8e-169	5.981511	NODE_8_length_340076_cov_5.981511_124
_3622	GH13_9.hmm	2.1e-151	5.981511	NODE_8_length_340076_cov_5.981511_127
_3653	CE4.hmm	8.6e-28	5.981511	NODE_8_length_340076_cov_5.981511_158
_3660	AA6.hmm	3.9e-07	5.981511	NODE_8_length_340076_cov_5.981511_165
_3698	GH59.hmm	4.2e-191	5.981511	NODE_8_length_340076_cov_5.981511_203
_3718	GH25.hmm	6.1e-30	5.981511	NODE_8_length_340076_cov_5.981511_223
_3743	GH25.hmm	2.4e-47	5.981511	NODE_8_length_340076_cov_5.981511_248
_3751	CE4.hmm	2.4e-26	5.981511	NODE_8_length_340076_cov_5.981511_256
_3793	GT5.hmm	6e-181	5.981511	NODE_8_length_340076_cov_5.981511_298
_3801	GT51.hmm	1.9e-54	5.981511	NODE_8_length_340076_cov_5.981511_306
_3805	AA3_1.hmm	3.6e-07	5.981511	NODE_8_length_340076_cov_5.981511_310
_3833	GH97.hmm	2e-188	14.620496	NODE_9_length_334597_cov_14.620496_18
_3841	GH3.hmm	4.9e-68	14.620496	NODE_9_length_334597_cov_14.620496_26
_3853	GT41.hmm	8.1e-18	14.620496	NODE_9_length_334597_cov_14.620496_38
_3870	CE1.hmm	5.2e-09	14.620496	NODE_9_length_334597_cov_14.620496_55
_3872	GT2_Glycos_transf_2.hmm	1.1e-32	14.620496	NODE_9_length_334597_cov_14.620496_57
_3879	GT51.hmm	8.2e-55	14.620496	NODE_9_length_334597_cov_14.620496_64
_3888	GT2_Glycos_transf_2.hmm	1.6e-21	14.620496	NODE_9_length_334597_cov_14.620496_73
_3889	GT4.hmm	3.4e-33	14.620496	NODE_9_length_334597_cov_14.620496_74
_3915	CE9.hmm	3.2e-14	14.620496	NODE_9_length_334597_cov_14.620496_100
_3937	GT4.hmm	1.1e-30	14.620496	NODE_9_length_334597_cov_14.620496_122
_3951	GT19.hmm	5.3e-106	14.620496	NODE_9_length_334597_cov_14.620496_136
_3955	GH20.hmm	6.2e-125	14.620496	NODE_9_length_334597_cov_14.620496_140
_3988	CE1.hmm	3.2e-57	14.620496	NODE_9_length_334597_cov_14.620496_173
_4012	CE10.hmm	1e-19	14.620496	NODE_9_length_334597_cov_14.620496_197
_4013	GH2.hmm	2.5e-113	14.620496	NODE_9_length_334597_cov_14.620496_198
_4023	CE14.hmm	8.9e-13	14.620496	NODE_9_length_334597_cov_14.620496_208
_4061	GH97.hmm	3.7e-244	14.620496	NODE_9_length_334597_cov_14.620496_246
_4064	GH43_35.hmm	2.9e-113	6.983368	NODE_10_length_310581_cov_6.983368_2
_4065	CE1.hmm	3.6e-25	6.983368	NODE_10_length_310581_cov_6.983368_3
_4066	GH43_10.hmm	5.4e-89	6.983368	NODE_10_length_310581_cov_6.983368_4
_4067	CE6.hmm	8.5e-32	6.983368	NODE_10_length_310581_cov_6.983368_5
_4076	GH10.hmm	2.9e-100	6.983368	NODE_10_length_310581_cov_6.983368_14
_4086	PL11.hmm	2.7e-09	6.983368	NODE_10_length_310581_cov_6.983368_24
_4090	GT41.hmm	6.8e-08	6.983368	NODE_10_length_310581_cov_6.983368_28
_4094	GT2_Glycos_transf_2.hmm	2.9e-30	6.983368	NODE_10_length_310581_cov_6.983368_32
_4095	CE9.hmm	8.5e-13	6.983368	NODE_10_length_310581_cov_6.983368_33
_4113	GH150.hmm	3e-06	6.983368	NODE_10_length_310581_cov_6.983368_51
_4128	GT41.hmm	2.4e-07	6.983368	NODE_10_length_310581_cov_6.983368_66
_4133	CE8.hmm	7.3e-35	6.983368	NODE_10_length_310581_cov_6.983368_71
_4134	PL9_1.hmm	6.7e-113	6.983368	NODE_10_length_310581_cov_6.983368_72
_4142	CE4.hmm	1.3e-31	6.983368	NODE_10_length_310581_cov_6.983368_80
_4144	GH30_2.hmm	1.8e-168	6.983368	NODE_10_length_310581_cov_6.983368_82
_4145	GH43_4.hmm	3.2e-95	6.983368	NODE_10_length_310581_cov_6.983368_83
_4146	PL11_1.hmm	1.6e-221	6.983368	NODE_10_length_310581_cov_6.983368_84
_4204	GT2_Glycos_transf_2.hmm	5.8e-26	6.983368	NODE_10_length_310581_cov_6.983368_142
_4207	CE10.hmm	1e-26	6.983368	NODE_10_length_310581_cov_6.983368_145
_4217	GT5.hmm	1.5e-41	6.983368	NODE_10_length_310581_cov_6.983368_155
_4234	GT28.hmm	1e-46	6.983368	NODE_10_length_310581_cov_6.983368_172
_4242	GT2_Glycos_transf_2.hmm	1.6e-26	6.983368	NODE_10_length_310581_cov_6.983368_180
_4263	GH145.hmm	4.6e-119	6.983368	NODE_10_length_310581_cov_6.983368_201
_4351	GT41.hmm	2.1e-07	5.260708	NODE_11_length_309330_cov_5.260708_49
_4353	GT41.hmm	2.8e-09	5.260708	NODE_11_length_309330_cov_5.260708_51
_4359	GH105.hmm	1.4e-114	5.260708	NODE_11_length_309330_cov_5.260708_57
_4360	CE8.hmm	8.4e-104	5.260708	NODE_11_length_309330_cov_5.260708_58
_4361	GT2_Glycos_transf_2.hmm	2.1e-10	5.260708	NODE_11_length_309330_cov_5.260708_59
_4377	GT2_Glycos_transf_2.hmm	3.7e-19	5.260708	NODE_11_length_309330_cov_5.260708_75
_4383	GH29.hmm	2e-50	5.260708	NODE_11_length_309330_cov_5.260708_81
_4384	GH29.hmm	1.7e-37	5.260708	NODE_11_length_309330_cov_5.260708_82
_4386	PL9.hmm	2.3e-108	5.260708	NODE_11_length_309330_cov_5.260708_84
_4387	AA6.hmm	1.5e-09	5.260708	NODE_11_length_309330_cov_5.260708_85
_4401	GH43_10.hmm	1.2e-91	5.260708	NODE_11_length_309330_cov_5.260708_99
_4402	GH5_21.hmm	3.4e-69	5.260708	NODE_11_length_309330_cov_5.260708_100
_4407	CE11.hmm	9.7e-93	5.260708	NODE_11_length_309330_cov_5.260708_105
_4419	GH28.hmm	1.2e-84	5.260708	NODE_11_length_309330_cov_5.260708_117
_4446	CE7.hmm	9.2e-10	5.260708	NODE_11_length_309330_cov_5.260708_144
_4447	CE1.hmm	3.3e-17	5.260708	NODE_11_length_309330_cov_5.260708_145
_4460	GT2_Glycos_transf_2.hmm	2.9e-15	5.260708	NODE_11_length_309330_cov_5.260708_158
