ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_429	GH33.hmm	3.5e-07	11.098924	NODE_1_length_648625_cov_11.098924_429
_434	GT51.hmm	5.8e-58	11.098924	NODE_1_length_648625_cov_11.098924_434
_444	GT41.hmm	5.9e-06	11.098924	NODE_1_length_648625_cov_11.098924_444
_448	GH13_8.hmm	5.4e-150	11.098924	NODE_1_length_648625_cov_11.098924_448
_449	GH13_38.hmm	5.8e-185	11.098924	NODE_1_length_648625_cov_11.098924_449
_450	GH109.hmm	1.4e-10	11.098924	NODE_1_length_648625_cov_11.098924_450
_629	GT41.hmm	8.2e-16	7.544670	NODE_2_length_563394_cov_7.544670_63
_638	GT4.hmm	7.8e-14	7.544670	NODE_2_length_563394_cov_7.544670_72
_639	GT4.hmm	5.3e-34	7.544670	NODE_2_length_563394_cov_7.544670_73
_640	GT2_Glycos_transf_2.hmm	1.8e-18	7.544670	NODE_2_length_563394_cov_7.544670_74
_641	GT2_Glycos_transf_2.hmm	1.9e-24	7.544670	NODE_2_length_563394_cov_7.544670_75
_645	GH31.hmm	1.1e-134	7.544670	NODE_2_length_563394_cov_7.544670_79
_646	GH97.hmm	2.8e-159	7.544670	NODE_2_length_563394_cov_7.544670_80
_647	GH31.hmm	3e-143	7.544670	NODE_2_length_563394_cov_7.544670_81
_649	GT4.hmm	3.7e-25	7.544670	NODE_2_length_563394_cov_7.544670_83
_664	GT4.hmm	3.6e-35	7.544670	NODE_2_length_563394_cov_7.544670_98
_667	GT4.hmm	1.3e-19	7.544670	NODE_2_length_563394_cov_7.544670_101
_674	GT4.hmm	4.5e-06	7.544670	NODE_2_length_563394_cov_7.544670_108
_675	GT2_Glycos_transf_2.hmm	1.9e-27	7.544670	NODE_2_length_563394_cov_7.544670_109
_676	GT4.hmm	2e-17	7.544670	NODE_2_length_563394_cov_7.544670_110
_678	GT2_Glycos_transf_2.hmm	3.7e-27	7.544670	NODE_2_length_563394_cov_7.544670_112
_680	GT2_Glycos_transf_2.hmm	1.8e-29	7.544670	NODE_2_length_563394_cov_7.544670_114
_682	GT2_Glycos_transf_2.hmm	2.9e-34	7.544670	NODE_2_length_563394_cov_7.544670_116
_749	PL11_1.hmm	1.1e-251	7.544670	NODE_2_length_563394_cov_7.544670_183
_750	GH105.hmm	1.9e-89	7.544670	NODE_2_length_563394_cov_7.544670_184
_770	PL1_2.hmm	7.8e-47	7.544670	NODE_2_length_563394_cov_7.544670_204
_771	CBM56.hmm	5.2e-09	7.544670	NODE_2_length_563394_cov_7.544670_205
_772	CBM56.hmm	4.4e-07	7.544670	NODE_2_length_563394_cov_7.544670_206
_774	GH105.hmm	1.6e-115	7.544670	NODE_2_length_563394_cov_7.544670_208
_791	GT2_Glycos_transf_2.hmm	1.4e-16	7.544670	NODE_2_length_563394_cov_7.544670_225
_793	GH28.hmm	9e-54	7.544670	NODE_2_length_563394_cov_7.544670_227
_819	CE8.hmm	6.5e-10	7.544670	NODE_2_length_563394_cov_7.544670_253
_821	GH105.hmm	3.8e-72	7.544670	NODE_2_length_563394_cov_7.544670_255
_885	GT2_Glycos_transf_2.hmm	2.2e-37	7.544670	NODE_2_length_563394_cov_7.544670_319
_886	GT2_Glycos_transf_2.hmm	1.1e-07	7.544670	NODE_2_length_563394_cov_7.544670_320
_887	GT4.hmm	1.9e-30	7.544670	NODE_2_length_563394_cov_7.544670_321
_888	GT2_Glycos_transf_2.hmm	6.1e-17	7.544670	NODE_2_length_563394_cov_7.544670_322
_889	GT2_Glycos_transf_2.hmm	1.4e-34	7.544670	NODE_2_length_563394_cov_7.544670_323
_890	GT2_Glycos_transf_2.hmm	1.2e-36	7.544670	NODE_2_length_563394_cov_7.544670_324
_891	GT2_Glycos_transf_2.hmm	6.7e-32	7.544670	NODE_2_length_563394_cov_7.544670_325
_893	GT4.hmm	8.4e-39	7.544670	NODE_2_length_563394_cov_7.544670_327
_894	GT4.hmm	9e-21	7.544670	NODE_2_length_563394_cov_7.544670_328
_895	GT4.hmm	5.8e-35	7.544670	NODE_2_length_563394_cov_7.544670_329
_905	GT41.hmm	8.7e-18	7.544670	NODE_2_length_563394_cov_7.544670_339
_906	GH43_37.hmm	8.8e-76	7.544670	NODE_2_length_563394_cov_7.544670_340
_907	GH35.hmm	2.6e-79	7.544670	NODE_2_length_563394_cov_7.544670_341
_910	GH106.hmm	3.5e-218	7.544670	NODE_2_length_563394_cov_7.544670_344
_911	GH78.hmm	1.1e-141	7.544670	NODE_2_length_563394_cov_7.544670_345
_912	PL27.hmm	6.8e-148	7.544670	NODE_2_length_563394_cov_7.544670_346
_913	PL27.hmm	3.7e-22	7.544670	NODE_2_length_563394_cov_7.544670_347
_914	PL27.hmm	4.8e-30	7.544670	NODE_2_length_563394_cov_7.544670_348
_923	GT56.hmm	8.3e-43	7.544670	NODE_2_length_563394_cov_7.544670_357
_926	GT2_Glycos_transf_2.hmm	2.4e-21	7.544670	NODE_2_length_563394_cov_7.544670_360
_930	GT2_Glycos_transf_2.hmm	3.8e-29	7.544670	NODE_2_length_563394_cov_7.544670_364
_933	CE8.hmm	6.2e-101	7.544670	NODE_2_length_563394_cov_7.544670_367
_939	GT2_Glyco_tranf_2_3.hmm	8.2e-13	7.544670	NODE_2_length_563394_cov_7.544670_373
_948	GH133.hmm	1.5e-98	7.544670	NODE_2_length_563394_cov_7.544670_382
_949	GT4.hmm	3.2e-35	7.544670	NODE_2_length_563394_cov_7.544670_383
_950	GH57.hmm	3.1e-49	7.544670	NODE_2_length_563394_cov_7.544670_384
_981	CE2.hmm	1.9e-07	7.544670	NODE_2_length_563394_cov_7.544670_415
_986	GH105.hmm	1e-89	7.544670	NODE_2_length_563394_cov_7.544670_420
_1037	GH105.hmm	1.4e-114	6.689421	NODE_3_length_533187_cov_6.689421_15
_1038	CE8.hmm	3.5e-104	6.689421	NODE_3_length_533187_cov_6.689421_16
_1039	GT2_Glycos_transf_2.hmm	1.7e-10	6.689421	NODE_3_length_533187_cov_6.689421_17
_1055	GT2_Glycos_transf_2.hmm	2.8e-19	6.689421	NODE_3_length_533187_cov_6.689421_33
_1061	GH29.hmm	1.7e-101	6.689421	NODE_3_length_533187_cov_6.689421_39
_1064	PL9.hmm	3.3e-108	6.689421	NODE_3_length_533187_cov_6.689421_42
_1065	AA6.hmm	2.1e-09	6.689421	NODE_3_length_533187_cov_6.689421_43
_1079	GH5_21.hmm	9.1e-116	6.689421	NODE_3_length_533187_cov_6.689421_57
_1086	CE11.hmm	6.2e-93	6.689421	NODE_3_length_533187_cov_6.689421_64
_1098	GH28.hmm	9.4e-87	6.689421	NODE_3_length_533187_cov_6.689421_76
_1125	CE7.hmm	9.2e-10	6.689421	NODE_3_length_533187_cov_6.689421_103
_1126	CE1.hmm	3.3e-17	6.689421	NODE_3_length_533187_cov_6.689421_104
_1139	GT2_Glycos_transf_2.hmm	2.5e-15	6.689421	NODE_3_length_533187_cov_6.689421_117
_1140	GT26.hmm	1.1e-53	6.689421	NODE_3_length_533187_cov_6.689421_118
_1145	CE12.hmm	1.3e-13	6.689421	NODE_3_length_533187_cov_6.689421_123
_1152	GT41.hmm	4.8e-09	6.689421	NODE_3_length_533187_cov_6.689421_130
_1161	GH35.hmm	8.9e-117	6.689421	NODE_3_length_533187_cov_6.689421_139
_1162	GH95.hmm	6.3e-264	6.689421	NODE_3_length_533187_cov_6.689421_140
_1163	GH43_10.hmm	2.7e-109	6.689421	NODE_3_length_533187_cov_6.689421_141
_1185	GH51.hmm	4.1e-100	6.689421	NODE_3_length_533187_cov_6.689421_163
_1187	GH13_8.hmm	8.8e-149	6.689421	NODE_3_length_533187_cov_6.689421_165
_1189	CBM50.hmm	2.2e-14	6.689421	NODE_3_length_533187_cov_6.689421_167
_1202	GH23.hmm	7.3e-26	6.689421	NODE_3_length_533187_cov_6.689421_180
_1205	CBM50.hmm	2.9e-08	6.689421	NODE_3_length_533187_cov_6.689421_183
_1216	GT102.hmm	1.2e-06	6.689421	NODE_3_length_533187_cov_6.689421_194
_1217	GT2_Glycos_transf_2.hmm	3.7e-30	6.689421	NODE_3_length_533187_cov_6.689421_195
_1236	GT83.hmm	6e-59	6.689421	NODE_3_length_533187_cov_6.689421_214
_1237	GT2_Glycos_transf_2.hmm	4.6e-24	6.689421	NODE_3_length_533187_cov_6.689421_215
_1262	CE10.hmm	2.5e-28	6.689421	NODE_3_length_533187_cov_6.689421_240
_1263	AA6.hmm	2.2e-06	6.689421	NODE_3_length_533187_cov_6.689421_241
_1271	GH28.hmm	3.2e-81	6.689421	NODE_3_length_533187_cov_6.689421_249
_1293	CE7.hmm	1.6e-08	6.689421	NODE_3_length_533187_cov_6.689421_271
_1296	GH106.hmm	5.4e-271	6.689421	NODE_3_length_533187_cov_6.689421_274
_1297	GH105.hmm	4.5e-87	6.689421	NODE_3_length_533187_cov_6.689421_275
_1306	GT9.hmm	6.1e-43	6.689421	NODE_3_length_533187_cov_6.689421_284
_1366	AA6.hmm	4.8e-11	6.689421	NODE_3_length_533187_cov_6.689421_344
_1374	GH2.hmm	1.7e-124	6.689421	NODE_3_length_533187_cov_6.689421_352
_1386	GT41.hmm	3.1e-13	6.689421	NODE_3_length_533187_cov_6.689421_364
_1391	GT2_Glycos_transf_2.hmm	4.2e-24	6.689421	NODE_3_length_533187_cov_6.689421_369
_1398	PL1_2.hmm	9.5e-76	6.689421	NODE_3_length_533187_cov_6.689421_376
_1411	GT41.hmm	1.2e-36	6.689421	NODE_3_length_533187_cov_6.689421_389
_1417	GH23.hmm	1.5e-21	6.689421	NODE_3_length_533187_cov_6.689421_395
_1421	GT2_Glycos_transf_2.hmm	5e-21	6.689421	NODE_3_length_533187_cov_6.689421_399
_1437	GT41.hmm	1.7e-20	6.689421	NODE_3_length_533187_cov_6.689421_415
_1445	GT2_Glycos_transf_2.hmm	2e-22	6.689421	NODE_3_length_533187_cov_6.689421_423
_1448	GT4.hmm	9.6e-21	6.689421	NODE_3_length_533187_cov_6.689421_426
_1449	GT4.hmm	2.8e-24	6.689421	NODE_3_length_533187_cov_6.689421_427
_1451	GT4.hmm	2.1e-09	6.689421	NODE_3_length_533187_cov_6.689421_429
_1453	GT4.hmm	1.4e-31	6.689421	NODE_3_length_533187_cov_6.689421_431
_1456	GH109.hmm	1.9e-14	6.689421	NODE_3_length_533187_cov_6.689421_434
_1533	GH125.hmm	2.2e-179	11.841269	NODE_4_length_479706_cov_11.841269_69
_1534	GH63.hmm	2.9e-32	11.841269	NODE_4_length_479706_cov_11.841269_70
_1537	GH92.hmm	2.9e-187	11.841269	NODE_4_length_479706_cov_11.841269_73
_1550	GH2.hmm	1.9e-71	11.841269	NODE_4_length_479706_cov_11.841269_86
_1554	GH2.hmm	1.6e-119	11.841269	NODE_4_length_479706_cov_11.841269_90
_1555	GH92.hmm	2.5e-178	11.841269	NODE_4_length_479706_cov_11.841269_91
_1556	GH20.hmm	1.7e-122	11.841269	NODE_4_length_479706_cov_11.841269_92
_1558	GH20.hmm	1.4e-126	11.841269	NODE_4_length_479706_cov_11.841269_94
_1559	GH2.hmm	1.7e-112	11.841269	NODE_4_length_479706_cov_11.841269_95
_1560	CE3.hmm	5.4e-15	11.841269	NODE_4_length_479706_cov_11.841269_96
_1561	CE3.hmm	5.6e-14	11.841269	NODE_4_length_479706_cov_11.841269_97
_1562	GH20.hmm	6.4e-62	11.841269	NODE_4_length_479706_cov_11.841269_98
_1563	GH33.hmm	2.1e-93	11.841269	NODE_4_length_479706_cov_11.841269_99
_1574	GH29.hmm	4.1e-110	11.841269	NODE_4_length_479706_cov_11.841269_110
_1578	CE7.hmm	9.2e-06	11.841269	NODE_4_length_479706_cov_11.841269_114
_1583	GH76.hmm	6.6e-07	11.841269	NODE_4_length_479706_cov_11.841269_119
_1606	GT41.hmm	9.3e-39	11.841269	NODE_4_length_479706_cov_11.841269_142
_1627	GH2.hmm	3.9e-94	11.841269	NODE_4_length_479706_cov_11.841269_163
_1641	GT41.hmm	4.6e-07	11.841269	NODE_4_length_479706_cov_11.841269_177
_1649	GH109.hmm	4.8e-15	11.841269	NODE_4_length_479706_cov_11.841269_185
_1671	CE9.hmm	3.5e-09	11.841269	NODE_4_length_479706_cov_11.841269_207
_1685	AA3_1.hmm	1.1e-10	11.841269	NODE_4_length_479706_cov_11.841269_221
_1694	GT2_Glycos_transf_2.hmm	6.2e-23	11.841269	NODE_4_length_479706_cov_11.841269_230
_1698	PL8.hmm	2.5e-62	11.841269	NODE_4_length_479706_cov_11.841269_234
_1699	GH16.hmm	2.2e-43	11.841269	NODE_4_length_479706_cov_11.841269_235
_1734	GT4.hmm	1.5e-28	11.841269	NODE_4_length_479706_cov_11.841269_270
_1735	GT4.hmm	1.7e-37	11.841269	NODE_4_length_479706_cov_11.841269_271
_1736	GT2_Glycos_transf_2.hmm	1.1e-22	11.841269	NODE_4_length_479706_cov_11.841269_272
_1739	GT2_Glycos_transf_2.hmm	6e-32	11.841269	NODE_4_length_479706_cov_11.841269_275
_1784	GH73.hmm	5.9e-37	11.841269	NODE_4_length_479706_cov_11.841269_320
_1788	AA3_1.hmm	2.6e-08	11.841269	NODE_4_length_479706_cov_11.841269_324
_1793	GH27.hmm	2.3e-81	11.841269	NODE_4_length_479706_cov_11.841269_329
_1832	GT2_Glycos_transf_2.hmm	3.4e-17	11.841269	NODE_4_length_479706_cov_11.841269_368
_1833	GT2_Glycos_transf_2.hmm	1.3e-33	11.841269	NODE_4_length_479706_cov_11.841269_369
_1839	GT56.hmm	3.8e-06	11.841269	NODE_4_length_479706_cov_11.841269_375
_1856	GH43_31.hmm	8.5e-94	5.498433	NODE_5_length_462657_cov_5.498433_8
_1857	GH2.hmm	1.9e-98	5.498433	NODE_5_length_462657_cov_5.498433_9
_1862	GH93.hmm	2.2e-43	5.498433	NODE_5_length_462657_cov_5.498433_14
_1864	CE1.hmm	4.8e-55	5.498433	NODE_5_length_462657_cov_5.498433_16
_1868	CE10.hmm	9.5e-30	5.498433	NODE_5_length_462657_cov_5.498433_20
_1871	GT2_Glycos_transf_2.hmm	4.5e-23	5.498433	NODE_5_length_462657_cov_5.498433_23
_1892	CE1.hmm	4.2e-29	5.498433	NODE_5_length_462657_cov_5.498433_44
_1900	GT4.hmm	3.6e-25	5.498433	NODE_5_length_462657_cov_5.498433_52
_1923	GH95.hmm	3.9e-238	5.498433	NODE_5_length_462657_cov_5.498433_75
_1929	GH2.hmm	8.1e-12	5.498433	NODE_5_length_462657_cov_5.498433_81
_1930	GH36.hmm	1.3e-206	5.498433	NODE_5_length_462657_cov_5.498433_82
_1931	GH2.hmm	9.2e-101	5.498433	NODE_5_length_462657_cov_5.498433_83
_1944	GH51.hmm	3.2e-140	5.498433	NODE_5_length_462657_cov_5.498433_96
_1954	GT28.hmm	7.1e-49	5.498433	NODE_5_length_462657_cov_5.498433_106
_1964	PL11_1.hmm	1.4e-253	5.498433	NODE_5_length_462657_cov_5.498433_116
_1965	CE12.hmm	5.2e-180	5.498433	NODE_5_length_462657_cov_5.498433_117
_1966	GH105.hmm	7.6e-81	5.498433	NODE_5_length_462657_cov_5.498433_118
_1974	GH43_3.hmm	3.3e-107	5.498433	NODE_5_length_462657_cov_5.498433_126
_1986	GH2.hmm	2.8e-221	5.498433	NODE_5_length_462657_cov_5.498433_138
_1993	GT2_Glycos_transf_2.hmm	1.6e-21	5.498433	NODE_5_length_462657_cov_5.498433_145
_1994	GT11.hmm	1.9e-18	5.498433	NODE_5_length_462657_cov_5.498433_146
_1995	GT90.hmm	1.2e-17	5.498433	NODE_5_length_462657_cov_5.498433_147
_1996	GT4.hmm	5.5e-24	5.498433	NODE_5_length_462657_cov_5.498433_148
_1997	GT2_Glycos_transf_2.hmm	5e-21	5.498433	NODE_5_length_462657_cov_5.498433_149
_1998	GT2_Glycos_transf_2.hmm	1.1e-13	5.498433	NODE_5_length_462657_cov_5.498433_150
_1999	GT4.hmm	2e-17	5.498433	NODE_5_length_462657_cov_5.498433_151
_2002	GT19.hmm	1.6e-117	5.498433	NODE_5_length_462657_cov_5.498433_154
_2003	GH31.hmm	2.1e-126	5.498433	NODE_5_length_462657_cov_5.498433_155
_2020	GH89.hmm	2.6e-238	5.498433	NODE_5_length_462657_cov_5.498433_172
_2028	GH28.hmm	1.1e-68	5.498433	NODE_5_length_462657_cov_5.498433_180
_2029	GH92.hmm	5.5e-161	5.498433	NODE_5_length_462657_cov_5.498433_181
_2042	PL22.hmm	2.3e-24	5.498433	NODE_5_length_462657_cov_5.498433_194
_2048	GH3.hmm	3.5e-70	5.498433	NODE_5_length_462657_cov_5.498433_200
_2049	GH3.hmm	4.3e-70	5.498433	NODE_5_length_462657_cov_5.498433_201
_2050	GH2.hmm	4.1e-92	5.498433	NODE_5_length_462657_cov_5.498433_202
_2051	CE7.hmm	5.7e-75	5.498433	NODE_5_length_462657_cov_5.498433_203
_2052	GH36.hmm	4e-30	5.498433	NODE_5_length_462657_cov_5.498433_204
_2053	CBM35.hmm	8.1e-07	5.498433	NODE_5_length_462657_cov_5.498433_205
_2058	GH42.hmm	7.2e-06	5.498433	NODE_5_length_462657_cov_5.498433_210
_2088	GT4.hmm	4.9e-16	5.498433	NODE_5_length_462657_cov_5.498433_240
_2093	GT4.hmm	2.7e-34	5.498433	NODE_5_length_462657_cov_5.498433_245
_2094	GT4.hmm	9.5e-09	5.498433	NODE_5_length_462657_cov_5.498433_246
_2095	GT26.hmm	6.7e-41	5.498433	NODE_5_length_462657_cov_5.498433_247
_2139	GT5.hmm	3.4e-34	5.498433	NODE_5_length_462657_cov_5.498433_291
_2153	GT41.hmm	1.2e-34	5.498433	NODE_5_length_462657_cov_5.498433_305
_2179	GT41.hmm	5.1e-16	5.498433	NODE_5_length_462657_cov_5.498433_331
_2182	GT2_Glycos_transf_2.hmm	1.8e-25	5.498433	NODE_5_length_462657_cov_5.498433_334
_2185	GT2_Glycos_transf_2.hmm	7.6e-32	5.498433	NODE_5_length_462657_cov_5.498433_337
_2187	GT2_Glycos_transf_2.hmm	1.3e-24	5.498433	NODE_5_length_462657_cov_5.498433_339
_2189	GT2_Glycos_transf_2.hmm	9.9e-10	5.498433	NODE_5_length_462657_cov_5.498433_341
_2192	GT2_Glycos_transf_2.hmm	5.3e-24	5.498433	NODE_5_length_462657_cov_5.498433_344
_2194	GT2_Glycos_transf_2.hmm	9.1e-29	5.498433	NODE_5_length_462657_cov_5.498433_346
_2196	GT2_Glyco_tranf_2_3.hmm	2.6e-11	5.498433	NODE_5_length_462657_cov_5.498433_348
_2201	GH2.hmm	1.3e-118	5.498433	NODE_5_length_462657_cov_5.498433_353
_2244	AA6.hmm	4.2e-11	10.219423	NODE_6_length_445873_cov_10.219423_27
_2249	CE7.hmm	2.2e-08	10.219423	NODE_6_length_445873_cov_10.219423_32
_2254	AA6.hmm	2.1e-09	10.219423	NODE_6_length_445873_cov_10.219423_37
_2273	GH2.hmm	1.9e-114	10.219423	NODE_6_length_445873_cov_10.219423_56
_2274	GH53.hmm	5.2e-92	10.219423	NODE_6_length_445873_cov_10.219423_57
_2288	GH74.hmm	1.9e-08	10.219423	NODE_6_length_445873_cov_10.219423_71
_2299	GH20.hmm	3.3e-55	10.219423	NODE_6_length_445873_cov_10.219423_82
_2307	GT73.hmm	7.8e-09	10.219423	NODE_6_length_445873_cov_10.219423_90
_2313	GT2_Glycos_transf_2.hmm	3.4e-32	10.219423	NODE_6_length_445873_cov_10.219423_96
_2322	GT9.hmm	1.1e-06	10.219423	NODE_6_length_445873_cov_10.219423_105
_2341	CE1.hmm	4.1e-07	10.219423	NODE_6_length_445873_cov_10.219423_124
_2381	GH97.hmm	2.2e-234	10.219423	NODE_6_length_445873_cov_10.219423_164
_2403	GH13_8.hmm	2.9e-149	10.219423	NODE_6_length_445873_cov_10.219423_186
_2416	AA3_1.hmm	5.3e-07	10.219423	NODE_6_length_445873_cov_10.219423_199
_2417	GT2_Glycos_transf_2.hmm	8.8e-24	10.219423	NODE_6_length_445873_cov_10.219423_200
_2461	GT2_Glycos_transf_2.hmm	6.2e-29	10.219423	NODE_6_length_445873_cov_10.219423_244
_2464	CE10.hmm	1.7e-29	10.219423	NODE_6_length_445873_cov_10.219423_247
_2485	CE3.hmm	5.9e-14	10.219423	NODE_6_length_445873_cov_10.219423_268
_2494	GH85.hmm	1.9e-37	10.219423	NODE_6_length_445873_cov_10.219423_277
_2495	GH85.hmm	1.4e-38	10.219423	NODE_6_length_445873_cov_10.219423_278
_2500	GH123.hmm	2.4e-163	10.219423	NODE_6_length_445873_cov_10.219423_283
_2518	GT2_Glycos_transf_2.hmm	5.7e-22	10.219423	NODE_6_length_445873_cov_10.219423_301
_2519	GT41.hmm	2.7e-15	10.219423	NODE_6_length_445873_cov_10.219423_302
_2520	GH163.hmm	2.3e-63	10.219423	NODE_6_length_445873_cov_10.219423_303
_2530	GT41.hmm	6.3e-08	10.219423	NODE_6_length_445873_cov_10.219423_313
_2537	AA3_1.hmm	6.3e-06	10.219423	NODE_6_length_445873_cov_10.219423_320
_2540	GT2_Glycos_transf_2.hmm	9.4e-19	10.219423	NODE_6_length_445873_cov_10.219423_323
_2544	GH18.hmm	2.8e-15	10.219423	NODE_6_length_445873_cov_10.219423_327
_2546	CBM32.hmm	1.2e-12	10.219423	NODE_6_length_445873_cov_10.219423_329
_2565	CE4.hmm	3.8e-24	10.219423	NODE_6_length_445873_cov_10.219423_348
_2586	GT41.hmm	4.3e-42	10.219423	NODE_6_length_445873_cov_10.219423_369
_2598	GH2.hmm	9.3e-201	10.219423	NODE_6_length_445873_cov_10.219423_381
_2611	GH32.hmm	1.7e-94	11.755921	NODE_7_length_443807_cov_11.755921_3
_2625	GH156.hmm	2.1e-10	11.755921	NODE_7_length_443807_cov_11.755921_17
_2630	GH36.hmm	3.7e-08	11.755921	NODE_7_length_443807_cov_11.755921_22
_2639	GH65.hmm	3.8e-136	11.755921	NODE_7_length_443807_cov_11.755921_31
_2645	GH13_10.hmm	1.2e-48	11.755921	NODE_7_length_443807_cov_11.755921_37
_2656	GH13.hmm	2.8e-63	11.755921	NODE_7_length_443807_cov_11.755921_48
_2657	GT41.hmm	5.9e-12	11.755921	NODE_7_length_443807_cov_11.755921_49
_2658	GT41.hmm	2.9e-11	11.755921	NODE_7_length_443807_cov_11.755921_50
_2676	GH16.hmm	1.5e-42	11.755921	NODE_7_length_443807_cov_11.755921_68
_2678	GT41.hmm	3e-17	11.755921	NODE_7_length_443807_cov_11.755921_70
_2689	GH13_14.hmm	2.1e-120	11.755921	NODE_7_length_443807_cov_11.755921_81
_2694	GH20.hmm	3.2e-104	11.755921	NODE_7_length_443807_cov_11.755921_86
_2697	GH141.hmm	4.7e-64	11.755921	NODE_7_length_443807_cov_11.755921_89
_2701	GH20.hmm	1.3e-117	11.755921	NODE_7_length_443807_cov_11.755921_93
_2704	GH20.hmm	1.7e-112	11.755921	NODE_7_length_443807_cov_11.755921_96
_2705	GH2.hmm	1.1e-215	11.755921	NODE_7_length_443807_cov_11.755921_97
_2706	GH29.hmm	4.7e-84	11.755921	NODE_7_length_443807_cov_11.755921_98
_2741	GH13_5.hmm	1.4e-150	11.755921	NODE_7_length_443807_cov_11.755921_133
_2756	GH23.hmm	5.6e-23	11.755921	NODE_7_length_443807_cov_11.755921_148
_2779	GT1.hmm	8.9e-09	11.755921	NODE_7_length_443807_cov_11.755921_171
_2795	CBM62.hmm	1.6e-24	11.755921	NODE_7_length_443807_cov_11.755921_187
_2796	CBM62.hmm	3.8e-37	11.755921	NODE_7_length_443807_cov_11.755921_188
_2825	CE9.hmm	7.5e-15	11.755921	NODE_7_length_443807_cov_11.755921_217
_2826	GT2_Glycos_transf_2.hmm	1.8e-29	11.755921	NODE_7_length_443807_cov_11.755921_218
_2837	CE14.hmm	2.1e-10	11.755921	NODE_7_length_443807_cov_11.755921_229
_2838	CE9.hmm	2.2e-112	11.755921	NODE_7_length_443807_cov_11.755921_230
_2852	CBM32.hmm	1.9e-14	11.755921	NODE_7_length_443807_cov_11.755921_244
_2854	CBM32.hmm	3.8e-10	11.755921	NODE_7_length_443807_cov_11.755921_246
_2856	GH33.hmm	1.7e-27	11.755921	NODE_7_length_443807_cov_11.755921_248
_2857	GH25.hmm	9.2e-57	11.755921	NODE_7_length_443807_cov_11.755921_249
_2885	GH3.hmm	3.3e-66	11.755921	NODE_7_length_443807_cov_11.755921_277
_2890	GH3.hmm	1.2e-67	11.755921	NODE_7_length_443807_cov_11.755921_282
_2891	GH120.hmm	5.5e-53	11.755921	NODE_7_length_443807_cov_11.755921_283
_2933	GT41.hmm	1.6e-08	11.755921	NODE_7_length_443807_cov_11.755921_325
_3027	GH43_26.hmm	1.1e-91	17.518942	NODE_8_length_431388_cov_17.518942_66
_3030	CE1.hmm	7.5e-39	17.518942	NODE_8_length_431388_cov_17.518942_69
_3032	AA6.hmm	2.3e-07	17.518942	NODE_8_length_431388_cov_17.518942_71
_3040	GH2.hmm	3e-190	17.518942	NODE_8_length_431388_cov_17.518942_79
_3101	GT28.hmm	6.2e-06	17.518942	NODE_8_length_431388_cov_17.518942_140
_3103	GT73.hmm	9.1e-07	17.518942	NODE_8_length_431388_cov_17.518942_142
_3121	GH2.hmm	4.5e-57	17.518942	NODE_8_length_431388_cov_17.518942_160
_3128	GT26.hmm	6.1e-17	17.518942	NODE_8_length_431388_cov_17.518942_167
_3142	GT83.hmm	2.2e-06	17.518942	NODE_8_length_431388_cov_17.518942_181
