ORF	predicted_protein	Full_Seq_E-value	Coverage	Location
_151	GT2_Glycos_transf_2.hmm	1.3e-34	8.434957	NODE_1_length_503382_cov_8.434957_151
_154	GT2_Glycos_transf_2.hmm	3.4e-33	8.434957	NODE_1_length_503382_cov_8.434957_154
_156	GH109.hmm	9.6e-12	8.434957	NODE_1_length_503382_cov_8.434957_156
_169	GT73.hmm	2.1e-13	8.434957	NODE_1_length_503382_cov_8.434957_169
_189	GT8.hmm	1.4e-46	8.434957	NODE_1_length_503382_cov_8.434957_189
_242	GT41.hmm	2.9e-10	8.434957	NODE_1_length_503382_cov_8.434957_242
_342	CE9.hmm	1.7e-12	8.434957	NODE_1_length_503382_cov_8.434957_342
_356	PL33_1.hmm	7.3e-55	8.434957	NODE_1_length_503382_cov_8.434957_356
_362	GH88.hmm	7.1e-125	8.434957	NODE_1_length_503382_cov_8.434957_362
_364	GH154.hmm	5.7e-124	8.434957	NODE_1_length_503382_cov_8.434957_364
_366	GH2.hmm	2.9e-193	8.434957	NODE_1_length_503382_cov_8.434957_366
_380	AA3_1.hmm	2.5e-06	8.434957	NODE_1_length_503382_cov_8.434957_380
_403	GH18.hmm	1.4e-38	8.434957	NODE_1_length_503382_cov_8.434957_403
_409	GT51.hmm	1.3e-62	8.434957	NODE_1_length_503382_cov_8.434957_409
_415	CE12.hmm	1.4e-68	8.434957	NODE_1_length_503382_cov_8.434957_415
_416	GH43_12.hmm	3.3e-92	8.434957	NODE_1_length_503382_cov_8.434957_416
_418	GH28.hmm	9e-80	8.434957	NODE_1_length_503382_cov_8.434957_418
_424	GT41.hmm	2.5e-14	8.434957	NODE_1_length_503382_cov_8.434957_424
_446	CBM2.hmm	1.1e-35	8.434957	NODE_1_length_503382_cov_8.434957_446
_461	PL1_2.hmm	2.1e-63	8.434957	NODE_1_length_503382_cov_8.434957_461
_486	GH31.hmm	7.4e-62	4.903830	NODE_2_length_488158_cov_4.903830_1
_487	GH31.hmm	5.3e-56	4.903830	NODE_2_length_488158_cov_4.903830_2
_488	GH36.hmm	1.2e-88	4.903830	NODE_2_length_488158_cov_4.903830_3
_489	GH29.hmm	2.1e-115	4.903830	NODE_2_length_488158_cov_4.903830_4
_535	GT32.hmm	2.7e-22	4.903830	NODE_2_length_488158_cov_4.903830_50
_538	GT2_Glycos_transf_2.hmm	6.6e-32	4.903830	NODE_2_length_488158_cov_4.903830_53
_539	GT2_Glycos_transf_2.hmm	8.3e-28	4.903830	NODE_2_length_488158_cov_4.903830_54
_540	GT101.hmm	7.6e-70	4.903830	NODE_2_length_488158_cov_4.903830_55
_547	GT2_Glycos_transf_2.hmm	7.6e-34	4.903830	NODE_2_length_488158_cov_4.903830_62
_552	GH109.hmm	2.5e-09	4.903830	NODE_2_length_488158_cov_4.903830_67
_608	GT2_Glycos_transf_2.hmm	2.9e-12	4.903830	NODE_2_length_488158_cov_4.903830_123
_651	CE7.hmm	1e-09	4.903830	NODE_2_length_488158_cov_4.903830_166
_654	GH112.hmm	0	4.903830	NODE_2_length_488158_cov_4.903830_169
_688	CE1.hmm	8.4e-11	4.903830	NODE_2_length_488158_cov_4.903830_203
_690	CBM50.hmm	9.3e-08	4.903830	NODE_2_length_488158_cov_4.903830_205
_694	AA6.hmm	4.9e-07	4.903830	NODE_2_length_488158_cov_4.903830_209
_792	CE4.hmm	7.5e-28	4.903830	NODE_2_length_488158_cov_4.903830_307
_869	GT4.hmm	1.9e-25	4.903830	NODE_2_length_488158_cov_4.903830_384
_870	GT2_Glycos_transf_2.hmm	7.9e-18	4.903830	NODE_2_length_488158_cov_4.903830_385
_871	GT2_Glyco_tranf_2_4.hmm	1.6e-17	4.903830	NODE_2_length_488158_cov_4.903830_386
_873	GT101.hmm	4.2e-76	4.903830	NODE_2_length_488158_cov_4.903830_388
_874	GT2_Glycos_transf_2.hmm	5.9e-13	4.903830	NODE_2_length_488158_cov_4.903830_389
_876	GT107.hmm	7.4e-08	4.903830	NODE_2_length_488158_cov_4.903830_391
_881	CE14.hmm	8.7e-13	4.903830	NODE_2_length_488158_cov_4.903830_396
_894	GT51.hmm	1e-61	4.903830	NODE_2_length_488158_cov_4.903830_409
_896	CE3.hmm	2.8e-07	4.903830	NODE_2_length_488158_cov_4.903830_411
_911	CE14.hmm	9.5e-07	4.903830	NODE_2_length_488158_cov_4.903830_426
_928	GH76.hmm	6.2e-12	5.039735	NODE_3_length_421358_cov_5.039735_2
_929	GH130.hmm	1.5e-94	5.039735	NODE_3_length_421358_cov_5.039735_3
_930	GH130.hmm	7.9e-93	5.039735	NODE_3_length_421358_cov_5.039735_4
_955	GT41.hmm	1.5e-15	5.039735	NODE_3_length_421358_cov_5.039735_29
_983	CBM50.hmm	6.7e-07	5.039735	NODE_3_length_421358_cov_5.039735_57
_984	GH42.hmm	1.5e-112	5.039735	NODE_3_length_421358_cov_5.039735_58
_1002	CE7.hmm	1.3e-10	5.039735	NODE_3_length_421358_cov_5.039735_76
_1005	GT41.hmm	3.8e-13	5.039735	NODE_3_length_421358_cov_5.039735_79
_1048	GT2_Glycos_transf_2.hmm	7e-28	5.039735	NODE_3_length_421358_cov_5.039735_122
_1055	GH3.hmm	1.3e-59	5.039735	NODE_3_length_421358_cov_5.039735_129
_1107	GH73.hmm	5.2e-17	5.039735	NODE_3_length_421358_cov_5.039735_181
_1127	GH51.hmm	4.1e-95	5.039735	NODE_3_length_421358_cov_5.039735_201
_1159	GH2.hmm	4.5e-99	5.039735	NODE_3_length_421358_cov_5.039735_233
_1200	GH43_26.hmm	1.9e-111	5.039735	NODE_3_length_421358_cov_5.039735_274
_1201	GH51.hmm	2.8e-139	5.039735	NODE_3_length_421358_cov_5.039735_275
_1209	CBM50.hmm	2.3e-08	5.039735	NODE_3_length_421358_cov_5.039735_283
_1224	CE10.hmm	4.7e-47	5.039735	NODE_3_length_421358_cov_5.039735_298
_1266	GT5.hmm	3.6e-182	5.039735	NODE_3_length_421358_cov_5.039735_340
_1307	GT2_Glycos_transf_2.hmm	7e-29	5.039735	NODE_3_length_421358_cov_5.039735_381
_1312	GT2_Glycos_transf_2.hmm	5.9e-25	5.039735	NODE_3_length_421358_cov_5.039735_386
_1313	PL37.hmm	3.7e-06	5.039735	NODE_3_length_421358_cov_5.039735_387
_1446	GH161.hmm	0	5.695428	NODE_4_length_397390_cov_5.695428_114
_1447	GH30_1.hmm	1.2e-173	5.695428	NODE_4_length_397390_cov_5.695428_115
_1455	GH3.hmm	6.4e-72	5.695428	NODE_4_length_397390_cov_5.695428_123
_1456	CBM50.hmm	9.2e-11	5.695428	NODE_4_length_397390_cov_5.695428_124
_1504	GH2.hmm	2.6e-223	5.695428	NODE_4_length_397390_cov_5.695428_172
_1507	GH36.hmm	2.6e-269	5.695428	NODE_4_length_397390_cov_5.695428_175
_1571	GT2_Glycos_transf_2.hmm	4.7e-35	5.695428	NODE_4_length_397390_cov_5.695428_239
_1572	GT2_Glycos_transf_2.hmm	9.3e-29	5.695428	NODE_4_length_397390_cov_5.695428_240
_1575	GT2_Glycos_transf_2.hmm	4.2e-08	5.695428	NODE_4_length_397390_cov_5.695428_243
_1577	GT2_Glycos_transf_2.hmm	8.5e-18	5.695428	NODE_4_length_397390_cov_5.695428_245
_1578	GT4.hmm	1.9e-29	5.695428	NODE_4_length_397390_cov_5.695428_246
_1579	GT4.hmm	2.6e-22	5.695428	NODE_4_length_397390_cov_5.695428_247
_1580	GT2_Glycos_transf_2.hmm	3.7e-37	5.695428	NODE_4_length_397390_cov_5.695428_248
_1586	GT2_Glycos_transf_2.hmm	5.7e-35	5.695428	NODE_4_length_397390_cov_5.695428_254
_1587	GT28.hmm	5.4e-12	5.695428	NODE_4_length_397390_cov_5.695428_255
_1600	GT2_Glycos_transf_2.hmm	2.3e-30	5.695428	NODE_4_length_397390_cov_5.695428_268
_1607	GT4.hmm	7.9e-28	5.695428	NODE_4_length_397390_cov_5.695428_275
_1612	GT4.hmm	4.6e-27	5.695428	NODE_4_length_397390_cov_5.695428_280
_1613	GT4.hmm	5e-28	5.695428	NODE_4_length_397390_cov_5.695428_281
_1614	GT4.hmm	5.8e-33	5.695428	NODE_4_length_397390_cov_5.695428_282
_1624	GT4.hmm	1.8e-38	5.695428	NODE_4_length_397390_cov_5.695428_292
_1627	GT2_Glycos_transf_2.hmm	7.7e-37	5.695428	NODE_4_length_397390_cov_5.695428_295
_1628	GT11.hmm	7.2e-62	5.695428	NODE_4_length_397390_cov_5.695428_296
_1630	GT11.hmm	9.1e-28	5.695428	NODE_4_length_397390_cov_5.695428_298
_1633	GT17.hmm	3.1e-55	5.695428	NODE_4_length_397390_cov_5.695428_301
_1635	GT4.hmm	1e-31	5.695428	NODE_4_length_397390_cov_5.695428_303
_1636	GT2_Glycos_transf_2.hmm	2.5e-35	5.695428	NODE_4_length_397390_cov_5.695428_304
_1637	GT2_Glycos_transf_2.hmm	8.3e-37	5.695428	NODE_4_length_397390_cov_5.695428_305
_1638	GT11.hmm	2.2e-60	5.695428	NODE_4_length_397390_cov_5.695428_306
_1642	GH105.hmm	5.7e-32	5.695428	NODE_4_length_397390_cov_5.695428_310
_1644	GT26.hmm	2.9e-59	5.695428	NODE_4_length_397390_cov_5.695428_312
_1646	GT4.hmm	1.1e-23	5.695428	NODE_4_length_397390_cov_5.695428_314
_1648	GT4.hmm	5.8e-25	5.695428	NODE_4_length_397390_cov_5.695428_316
_1649	GT101.hmm	3e-72	5.695428	NODE_4_length_397390_cov_5.695428_317
_1654	GT2_Glycos_transf_2.hmm	6.6e-23	5.695428	NODE_4_length_397390_cov_5.695428_322
_1658	GT4.hmm	5.8e-32	5.695428	NODE_4_length_397390_cov_5.695428_326
_1659	GT2_Glycos_transf_2.hmm	6.2e-22	5.695428	NODE_4_length_397390_cov_5.695428_327
_1660	GT4.hmm	1.7e-09	5.695428	NODE_4_length_397390_cov_5.695428_328
_1664	GT4.hmm	1e-16	5.695428	NODE_4_length_397390_cov_5.695428_332
_1670	GT2_Glyco_tranf_2_3.hmm	3.6e-09	5.695428	NODE_4_length_397390_cov_5.695428_338
_1671	GT11.hmm	7.9e-59	5.695428	NODE_4_length_397390_cov_5.695428_339
_1690	GH13_5.hmm	2.4e-154	7.209519	NODE_5_length_395873_cov_7.209519_5
_1693	GH20.hmm	9.5e-50	7.209519	NODE_5_length_395873_cov_7.209519_8
_1694	CBM40.hmm	7.1e-07	7.209519	NODE_5_length_395873_cov_7.209519_9
_1712	GH33.hmm	6.9e-95	7.209519	NODE_5_length_395873_cov_7.209519_27
_1723	GH57.hmm	7.8e-44	7.209519	NODE_5_length_395873_cov_7.209519_38
_1724	GT5.hmm	5.9e-32	7.209519	NODE_5_length_395873_cov_7.209519_39
_1725	GH31.hmm	2e-146	7.209519	NODE_5_length_395873_cov_7.209519_40
_1769	CE11.hmm	4.3e-95	7.209519	NODE_5_length_395873_cov_7.209519_84
_1775	GH20.hmm	1.7e-51	7.209519	NODE_5_length_395873_cov_7.209519_90
_1783	GT41.hmm	6e-20	7.209519	NODE_5_length_395873_cov_7.209519_98
_1787	GH76.hmm	4.4e-07	7.209519	NODE_5_length_395873_cov_7.209519_102
_1851	PL10.hmm	2.4e-08	7.209519	NODE_5_length_395873_cov_7.209519_166
_1883	GH20.hmm	2.7e-10	7.209519	NODE_5_length_395873_cov_7.209519_198
_1884	GH20.hmm	1.8e-102	7.209519	NODE_5_length_395873_cov_7.209519_199
_1916	GT19.hmm	2.2e-104	7.209519	NODE_5_length_395873_cov_7.209519_231
_1936	GT2_Glyco_tranf_2_3.hmm	1.3e-28	7.209519	NODE_5_length_395873_cov_7.209519_251
_1951	GH13_8.hmm	4.3e-150	7.209519	NODE_5_length_395873_cov_7.209519_266
_1952	GH109.hmm	3.5e-10	7.209519	NODE_5_length_395873_cov_7.209519_267
_1979	GT41.hmm	1.4e-08	7.209519	NODE_5_length_395873_cov_7.209519_294
_1999	GH18.hmm	4.3e-35	5.757783	NODE_6_length_387549_cov_5.757783_9
_2028	GH13.hmm	4.5e-70	5.757783	NODE_6_length_387549_cov_5.757783_38
_2065	GH4.hmm	1.5e-72	5.757783	NODE_6_length_387549_cov_5.757783_75
_2072	GH3.hmm	2e-76	5.757783	NODE_6_length_387549_cov_5.757783_82
_2073	GH43_12.hmm	2.4e-123	5.757783	NODE_6_length_387549_cov_5.757783_83
_2081	GT2_Glycos_transf_2.hmm	2.4e-19	5.757783	NODE_6_length_387549_cov_5.757783_91
_2082	GH5_4.hmm	7.1e-97	5.757783	NODE_6_length_387549_cov_5.757783_92
_2084	GT35.hmm	2.8e-281	5.757783	NODE_6_length_387549_cov_5.757783_94
_2085	GT41.hmm	3.2e-26	5.757783	NODE_6_length_387549_cov_5.757783_95
_2094	CE9.hmm	6.3e-16	5.757783	NODE_6_length_387549_cov_5.757783_104
_2096	GH9.hmm	9.5e-47	5.757783	NODE_6_length_387549_cov_5.757783_106
_2100	CE9.hmm	4.4e-14	5.757783	NODE_6_length_387549_cov_5.757783_110
_2101	CE1.hmm	2.7e-07	5.757783	NODE_6_length_387549_cov_5.757783_111
_2106	CBM50.hmm	8.3e-09	5.757783	NODE_6_length_387549_cov_5.757783_116
_2193	GT2_Glycos_transf_2.hmm	4e-35	5.757783	NODE_6_length_387549_cov_5.757783_203
_2232	CBM50.hmm	1.4e-09	5.757783	NODE_6_length_387549_cov_5.757783_242
_2372	GH25.hmm	5.5e-44	20.415849	NODE_7_length_364629_cov_20.415849_34
_2411	CE2.hmm	6e-68	20.415849	NODE_7_length_364629_cov_20.415849_73
_2417	GH51.hmm	3.4e-143	20.415849	NODE_7_length_364629_cov_20.415849_79
_2450	GH2.hmm	8.3e-114	20.415849	NODE_7_length_364629_cov_20.415849_112
_2451	GH28.hmm	6e-81	20.415849	NODE_7_length_364629_cov_20.415849_113
_2452	GH105.hmm	2.1e-115	20.415849	NODE_7_length_364629_cov_20.415849_114
_2453	PL1_2.hmm	3e-69	20.415849	NODE_7_length_364629_cov_20.415849_115
_2484	GH13_38.hmm	7.3e-173	20.415849	NODE_7_length_364629_cov_20.415849_146
_2501	CE12.hmm	1.2e-72	20.415849	NODE_7_length_364629_cov_20.415849_163
_2502	GH156.hmm	6e-09	20.415849	NODE_7_length_364629_cov_20.415849_164
_2504	GH13_8.hmm	3.5e-144	20.415849	NODE_7_length_364629_cov_20.415849_166
_2549	GH24.hmm	1.3e-41	20.415849	NODE_7_length_364629_cov_20.415849_211
_2566	CE11.hmm	5.4e-93	20.415849	NODE_7_length_364629_cov_20.415849_228
_2569	GT51.hmm	1.5e-57	20.415849	NODE_7_length_364629_cov_20.415849_231
_2572	GT3.hmm	4.3e-196	20.415849	NODE_7_length_364629_cov_20.415849_234
_2573	GT35.hmm	2.9e-127	20.415849	NODE_7_length_364629_cov_20.415849_235
_2576	GH25.hmm	2e-37	20.415849	NODE_7_length_364629_cov_20.415849_238
_2584	GH77.hmm	1.1e-126	20.415849	NODE_7_length_364629_cov_20.415849_246
_2595	GT2_Glycos_transf_2.hmm	1.1e-17	20.415849	NODE_7_length_364629_cov_20.415849_257
_2628	GT2_Glycos_transf_2.hmm	4.2e-22	20.415849	NODE_7_length_364629_cov_20.415849_290
_2633	GH57.hmm	1.9e-49	20.415849	NODE_7_length_364629_cov_20.415849_295
_2634	GT4.hmm	3e-34	20.415849	NODE_7_length_364629_cov_20.415849_296
_2635	GH133.hmm	2.9e-100	20.415849	NODE_7_length_364629_cov_20.415849_297
_2640	GH3.hmm	2.5e-67	20.415849	NODE_7_length_364629_cov_20.415849_302
_2666	CE7.hmm	1.8e-06	5.360208	NODE_8_length_333916_cov_5.360208_13
_2752	CE10.hmm	1.1e-28	5.360208	NODE_8_length_333916_cov_5.360208_99
_2754	CE10.hmm	4.4e-37	5.360208	NODE_8_length_333916_cov_5.360208_101
_2786	GT51.hmm	3.4e-65	5.360208	NODE_8_length_333916_cov_5.360208_133
_2811	GH13_9.hmm	5e-146	5.360208	NODE_8_length_333916_cov_5.360208_158
_2814	GT5.hmm	2.2e-167	5.360208	NODE_8_length_333916_cov_5.360208_161
_2815	GT35.hmm	2.1e-257	5.360208	NODE_8_length_333916_cov_5.360208_162
_2850	CE4.hmm	2.2e-26	5.360208	NODE_8_length_333916_cov_5.360208_197
_2930	AA3_2.hmm	1.8e-08	5.360208	NODE_8_length_333916_cov_5.360208_277
_2967	CBM35.hmm	6.3e-13	19.947158	NODE_9_length_313635_cov_19.947158_3
_2970	GT41.hmm	9.4e-06	19.947158	NODE_9_length_313635_cov_19.947158_6
_2972	GH129.hmm	3.1e-13	19.947158	NODE_9_length_313635_cov_19.947158_8
_2979	AA6.hmm	2.4e-12	19.947158	NODE_9_length_313635_cov_19.947158_15
_2996	CE9.hmm	1.3e-13	19.947158	NODE_9_length_313635_cov_19.947158_32
_3023	GH3.hmm	4.1e-40	19.947158	NODE_9_length_313635_cov_19.947158_59
_3027	GH94.hmm	2.2e-258	19.947158	NODE_9_length_313635_cov_19.947158_63
_3049	GH36.hmm	7.8e-50	19.947158	NODE_9_length_313635_cov_19.947158_85
_3051	GH2.hmm	6.4e-98	19.947158	NODE_9_length_313635_cov_19.947158_87
_3054	GH5_4.hmm	1.1e-92	19.947158	NODE_9_length_313635_cov_19.947158_90
_3055	GH43_35.hmm	4.4e-102	19.947158	NODE_9_length_313635_cov_19.947158_91
_3108	GH3.hmm	5.7e-59	19.947158	NODE_9_length_313635_cov_19.947158_144
_3110	CE1.hmm	6.4e-08	19.947158	NODE_9_length_313635_cov_19.947158_146
_3137	GH25.hmm	2.8e-49	19.947158	NODE_9_length_313635_cov_19.947158_173
_3141	GH2.hmm	3.9e-111	19.947158	NODE_9_length_313635_cov_19.947158_177
_3150	GH127.hmm	3.4e-197	19.947158	NODE_9_length_313635_cov_19.947158_186
_3151	GH77.hmm	2.9e-177	19.947158	NODE_9_length_313635_cov_19.947158_187
_3174	CE2.hmm	4.8e-09	19.947158	NODE_9_length_313635_cov_19.947158_210
_3175	GH26.hmm	3.9e-68	19.947158	NODE_9_length_313635_cov_19.947158_211
_3179	GH130.hmm	4.4e-87	19.947158	NODE_9_length_313635_cov_19.947158_215
_3190	AA3_1.hmm	2.1e-09	19.947158	NODE_9_length_313635_cov_19.947158_226
_3191	GT2_Glycos_transf_2.hmm	3.5e-25	19.947158	NODE_9_length_313635_cov_19.947158_227
_3200	CE2.hmm	1.4e-67	19.947158	NODE_9_length_313635_cov_19.947158_236
_3210	CE1.hmm	1.1e-07	19.947158	NODE_9_length_313635_cov_19.947158_246
_3264	GT2_Glycos_transf_2.hmm	5.4e-39	24.402795	NODE_10_length_311725_cov_24.402795_38
_3275	GT2_Glycos_transf_2.hmm	3.3e-07	24.402795	NODE_10_length_311725_cov_24.402795_49
_3276	GH99.hmm	1.4e-11	24.402795	NODE_10_length_311725_cov_24.402795_50
_3278	GT4.hmm	3.7e-27	24.402795	NODE_10_length_311725_cov_24.402795_52
_3279	GT2_Glycos_transf_2.hmm	3e-17	24.402795	NODE_10_length_311725_cov_24.402795_53
_3288	GT2_Glycos_transf_2.hmm	9e-33	24.402795	NODE_10_length_311725_cov_24.402795_62
_3308	GT41.hmm	4.5e-06	24.402795	NODE_10_length_311725_cov_24.402795_82
_3328	GH78.hmm	8e-156	24.402795	NODE_10_length_311725_cov_24.402795_102
_3332	CE1.hmm	4.2e-12	24.402795	NODE_10_length_311725_cov_24.402795_106
_3353	GT2_Glycos_transf_2.hmm	9.6e-20	24.402795	NODE_10_length_311725_cov_24.402795_127
_3354	GH36.hmm	1.3e-209	24.402795	NODE_10_length_311725_cov_24.402795_128
_3357	GT41.hmm	5.3e-07	24.402795	NODE_10_length_311725_cov_24.402795_131
_3371	GH32.hmm	3.3e-94	24.402795	NODE_10_length_311725_cov_24.402795_145
_3372	GH32.hmm	1.5e-38	24.402795	NODE_10_length_311725_cov_24.402795_146
_3382	CE4.hmm	7.7e-29	24.402795	NODE_10_length_311725_cov_24.402795_156
_3388	CE10.hmm	5.4e-14	24.402795	NODE_10_length_311725_cov_24.402795_162
_3422	GH31.hmm	1.2e-136	24.402795	NODE_10_length_311725_cov_24.402795_196
_3423	GH2.hmm	2e-128	24.402795	NODE_10_length_311725_cov_24.402795_197
_3424	GH78.hmm	7.2e-137	24.402795	NODE_10_length_311725_cov_24.402795_198
_3428	PL22.hmm	2.2e-27	24.402795	NODE_10_length_311725_cov_24.402795_202
_3433	GH31.hmm	2.2e-122	24.402795	NODE_10_length_311725_cov_24.402795_207
_3435	GH94.hmm	2.7e-292	24.402795	NODE_10_length_311725_cov_24.402795_209
_3467	GT2_Glycos_transf_2.hmm	1.6e-20	24.402795	NODE_10_length_311725_cov_24.402795_241
_3495	GH24.hmm	2.1e-10	28.461927	NODE_11_length_302026_cov_28.461927_15
_3501	CBM62.hmm	8.8e-26	28.461927	NODE_11_length_302026_cov_28.461927_21
_3526	GH73.hmm	7.8e-34	28.461927	NODE_11_length_302026_cov_28.461927_46
_3563	GH13_6.hmm	7.5e-55	28.461927	NODE_11_length_302026_cov_28.461927_83
_3564	GH67.hmm	1e-245	28.461927	NODE_11_length_302026_cov_28.461927_84
_3566	GH28.hmm	1.3e-59	28.461927	NODE_11_length_302026_cov_28.461927_86
_3567	GH2.hmm	4e-109	28.461927	NODE_11_length_302026_cov_28.461927_87
_3568	GH105.hmm	2.2e-73	28.461927	NODE_11_length_302026_cov_28.461927_88
_3569	GH106.hmm	1.7e-244	28.461927	NODE_11_length_302026_cov_28.461927_89
_3570	GT2_Glycos_transf_2.hmm	7.7e-27	28.461927	NODE_11_length_302026_cov_28.461927_90
_3571	GT4.hmm	1.8e-25	28.461927	NODE_11_length_302026_cov_28.461927_91
_3572	GH13.hmm	7.9e-65	28.461927	NODE_11_length_302026_cov_28.461927_92
_3614	GH24.hmm	1.1e-16	28.461927	NODE_11_length_302026_cov_28.461927_134
_3668	GH35.hmm	5.2e-26	28.461927	NODE_11_length_302026_cov_28.461927_188
_3673	GH10.hmm	1.9e-58	28.461927	NODE_11_length_302026_cov_28.461927_193
_3695	GT8.hmm	2.2e-51	28.461927	NODE_11_length_302026_cov_28.461927_215
_3697	GT4.hmm	6.4e-36	28.461927	NODE_11_length_302026_cov_28.461927_217
_3698	GT2_Glycos_transf_2.hmm	7.3e-35	28.461927	NODE_11_length_302026_cov_28.461927_218
_3713	GH3.hmm	8.9e-66	28.461927	NODE_11_length_302026_cov_28.461927_233
_3729	GT28.hmm	1.6e-46	28.461927	NODE_11_length_302026_cov_28.461927_249
_3747	GH109.hmm	1.1e-12	21.893576	NODE_12_length_299218_cov_21.893576_1
_3774	GH53.hmm	4.5e-122	21.893576	NODE_12_length_299218_cov_21.893576_28
_3791	GH109.hmm	7.6e-09	21.893576	NODE_12_length_299218_cov_21.893576_45
_3826	GH2.hmm	1.8e-12	21.893576	NODE_12_length_299218_cov_21.893576_80
_3878	GH43_10.hmm	1.3e-88	21.893576	NODE_12_length_299218_cov_21.893576_132
_3879	GH51.hmm	2.7e-130	21.893576	NODE_12_length_299218_cov_21.893576_133
_3880	GH3.hmm	7e-48	21.893576	NODE_12_length_299218_cov_21.893576_134
_3892	GH29.hmm	2.6e-118	21.893576	NODE_12_length_299218_cov_21.893576_146
_3893	GH31.hmm	2.5e-130	21.893576	NODE_12_length_299218_cov_21.893576_147
_3917	GH130.hmm	6e-90	21.893576	NODE_12_length_299218_cov_21.893576_171
_4022	GH20.hmm	2.3e-43	21.893576	NODE_12_length_299218_cov_21.893576_276
_4064	GT41.hmm	3.7e-06	8.126191	NODE_13_length_294165_cov_8.126191_6
_4067	GT39.hmm	8.2e-12	8.126191	NODE_13_length_294165_cov_8.126191_9
_4092	GH2.hmm	2.6e-120	8.126191	NODE_13_length_294165_cov_8.126191_34
_4125	GH78.hmm	2.8e-08	8.126191	NODE_13_length_294165_cov_8.126191_67
_4126	CBM51.hmm	1.6e-19	8.126191	NODE_13_length_294165_cov_8.126191_68
_4131	GT41.hmm	4.2e-07	8.126191	NODE_13_length_294165_cov_8.126191_73
_4155	AA4.hmm	3.8e-31	8.126191	NODE_13_length_294165_cov_8.126191_97
_4194	CE4.hmm	2.4e-34	8.126191	NODE_13_length_294165_cov_8.126191_136
_4231	CE1.hmm	8.4e-06	8.126191	NODE_13_length_294165_cov_8.126191_173
_4233	GT9.hmm	4.3e-15	8.126191	NODE_13_length_294165_cov_8.126191_175
_4239	CE3.hmm	8.8e-14	8.126191	NODE_13_length_294165_cov_8.126191_181
_4240	GH33.hmm	3.4e-20	8.126191	NODE_13_length_294165_cov_8.126191_182
_4281	GT2_Glycos_transf_2.hmm	1.5e-23	8.126191	NODE_13_length_294165_cov_8.126191_223
_4282	GT2_Glycos_transf_2.hmm	2.1e-31	8.126191	NODE_13_length_294165_cov_8.126191_224
_4288	GT41.hmm	3.6e-12	8.126191	NODE_13_length_294165_cov_8.126191_230
_4289	GT41.hmm	7.5e-23	8.126191	NODE_13_length_294165_cov_8.126191_231
_4298	GH156.hmm	4.1e-09	8.126191	NODE_13_length_294165_cov_8.126191_240
_4393	GH57.hmm	1.2e-55	7.473459	NODE_14_length_292659_cov_7.473459_73
_4394	GT4.hmm	7.2e-37	7.473459	NODE_14_length_292659_cov_7.473459_74
_4395	GH133.hmm	1.5e-88	7.473459	NODE_14_length_292659_cov_7.473459_75
_4422	CBM37.hmm	1.7e-06	7.473459	NODE_14_length_292659_cov_7.473459_102
_4433	GH29.hmm	6.3e-105	7.473459	NODE_14_length_292659_cov_7.473459_113
_4455	GT41.hmm	2e-12	7.473459	NODE_14_length_292659_cov_7.473459_135
_4475	CBM50.hmm	7.9e-15	7.473459	NODE_14_length_292659_cov_7.473459_155
